63;77;077 - NOVARA TRENNO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07903300554802;45.4865221161361;(45.4865221161361, 9.07903300554802)
64;79;079 - DE SICA;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.0857181724403;45.4774559027421;(45.4774559027421, 9.0857181724403)
65;80;080 - PICCOLI;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.08550040357858;45.4769864244884;(45.4769864244884, 9.08550040357858)
66;81;081 - AIRAGHI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.08314375699347;45.4749621478313;(45.4749621478313, 9.08314375699347)
67;82;082 - QUINTO ROMANO;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.08009948338722;45.4726384811861;(45.4726384811861, 9.08009948338722)
68;83;083 - MONSIGNOR ROMERO 1;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.08539006567774;45.4637318697761;(45.4637318697761, 9.08539006567774)
69;84;084 - SEGURO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.08599266202578;45.4635499657117;(45.4635499657117, 9.08599266202578)
70;87;087 - CASTROVILLARI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.08660370324383;45.4562600555986;(45.4562600555986, 9.08660370324383)
71;88;088 - LURAGHI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.08921938786069;45.4554852750641;(45.4554852750641, 9.08921938786069)
72;89;089 - GOZZOLI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.09187470521265;45.454967521543;(45.454967521543, 9.09187470521265)
73;90;090 - VALSESIA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.10254152135634;45.4525616978531;(45.4525616978531, 9.10254152135634)
74;91;091 - LUCCA 1;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.10799888159056;45.4546560423587;(45.4546560423587, 9.10799888159056)
75;92;092 - LUCCA 2;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.11108994584613;45.455251256489;(45.455251256489, 9.11108994584613)
76;93;093 - BASILEA;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.11477710239344;45.4562372886884;(45.4562372886884, 9.11477710239344)
77;94;094 - ZURIGO;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.11675934322385;45.456129362737;(45.456129362737, 9.11675934322385)
78;95;095 - CICONI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.11618078660555;45.4539196446796;(45.4539196446796, 9.11618078660555)
79;96;096 - LORENTEGGIO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12485497808182;45.4460740060953;(45.4460740060953, 9.12485497808182)
80;97;097 - GONIN;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.12431461693482;45.4426859781473;(45.4426859781473, 9.12431461693482)
81;98;098 - LODOVICO IL MORO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12384947844576;45.4381867057052;(45.4381867057052, 9.12384947844576)
82;99;099 - BUCCINASCO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12669122974976;45.4373668241906;(45.4373668241906, 9.12669122974976)
83;100;100 - BOFFALORA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.16012274122402;45.4263124944137;(45.4263124944137, 9.16012274122402)
84;101;101 - ROSA BIANCA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.16480198860914;45.4250539436337;(45.4250539436337, 9.16480198860914)
85;102;102 - JAN PALACH;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.16518484724693;45.424871182506;(45.424871182506, 9.16518484724693)
86;103;103 - PALATUCCI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.16704193426749;45.4361205282855;(45.4361205282855, 9.16704193426749)
87;104;104 - SCHIAVONI 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.16967046792072;45.4377372624481;(45.4377372624481, 9.16967046792072)
88;105;105 - LA SPEZIA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.17177188941981;45.4384731876674;(45.4384731876674, 9.17177188941981)
89;106;106 - BORDIGHERA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.17364226774528;45.4380016355699;(45.4380016355699, 9.17364226774528)
90;107;107 - NAVIGLIO PAVESE;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.17419352926979;45.4366036919798;(45.4366036919798, 9.17419352926979)
91;108;108 - SCHIAVONI 2;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.17329814699857;45.4373687058063;(45.4373687058063, 9.17329814699857)
92;109;109 - DON RODRIGO;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.16960945577162;45.4342074304317;(45.4342074304317, 9.16960945577162)
93;110;110 - CHIESA ROSSA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.16289673115504;45.4143254006745;(45.4143254006745, 9.16289673115504)
94;111;111 - BARONI;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.17320348424153;45.4035710673678;(45.4035710673678, 9.17320348424153)
95;112;112 - MISSAGLIA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.17467188039204;45.4030407487599;(45.4030407487599, 9.17467188039204)
96;113;113 - MANDURIA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.17485121580737;45.4026629524056;(45.4026629524056, 9.17485121580737)
97;114;114 - RIPAMONTI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.20571568917492;45.4164560987689;(45.4164560987689, 9.20571568917492)
98;117;117 - ASSUNTA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.20578034103389;45.4326256916754;(45.4326256916754, 9.20578034103389)
99;118;118 - PASSO PORDOI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.20970880520482;45.4345824396739;(45.4345824396739, 9.20970880520482)
100;119;119 - PISMONTE;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.21453614740905;45.4359513340099;(45.4359513340099, 9.21453614740905)
101;120;120 - RAVENNA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.22361903335179;45.4321970677654;(45.4321970677654, 9.22361903335179)
102;121;121 - FABIO MASSIMO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.22445248073062;45.4319018149119;(45.4319018149119, 9.22445248073062)
103;122;122 - RACCORDO AUTOSOLE;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.23543565946139;45.4340818555142;(45.4340818555142, 9.23543565946139)
104;123;123 - CASSINIS;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.23487914189146;45.4351190563252;(45.4351190563252, 9.23487914189146)
105;125;125 - ROGOREDO;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.24635011086625;45.4297618281164;(45.4297618281164, 9.24635011086625)
106;126;126 - FELTRINELLI;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.24699035718366;45.4296148914677;(45.4296148914677, 9.24699035718366)
107;127;127 - FUTURISMO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.24703413183652;45.4368161060142;(45.4368161060142, 9.24703413183652)
108;128;128 - UNGHERIA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.25503423953262;45.4470384130988;(45.4470384130988, 9.25503423953262)
109;129;129 - MECENATE;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.25484229247103;45.4480571828272;(45.4480571828272, 9.25484229247103)
110;130;130 - FANTOLI;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.25143647908202;45.4514350843446;(45.4514350843446, 9.25143647908202)
111;131;131 - MAZZUCOTELLI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.24469230412115;45.4618128543775;(45.4618128543775, 9.24469230412115)
112;132;132 - ARTIGIANATO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.24392013877829;45.4616342882898;(45.4616342882898, 9.24392013877829)
113;137;137 - FORLANINI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.24363741411865;45.4621442511408;(45.4621442511408, 9.24363741411865)
